# JMP-table dispatch audit
# total sites: 5450
#
# Summary:
#   static_target           5142  (JMP with statically resolved target — safe)
#   in_function_switch         0  (JMP(PC,Dn.W) compiled to in-function switch+goto — safe, this is the Duff's-device fix)
#   dynamic_register          56  (JMP (An)/(d,An)/(An,Xn) — runtime address from register, safe via call_by_address)
#   fallback_hybrid                — JMP(PC,Dn.W) routed through hybrid_jmp_interpret; subdivided:
#     function_entry          99    (base IS a registered function — call_by_address resolves it directly)
#     bra_w_trampoline         0    (base opcode = 0x6000; runtime miss feedback works)
#     offset_table           151    (base is a dc.w (target-base) table; 1+ entries decode to functions — runtime resolves it)
#     INTERIOR_UNRESOLVED      2    (DANGER: base is interior to a function, NOT one of the safe patterns above — silent failure class like pre-fix CPZ)
#     external_unresolved      0    (base outside any known function — investigate)
#   unsupported                0  (decoder hit a JMP mode the emitter doesn't handle)
#
# When `interior_unresolved` is non-zero, inspect each site — these are
# Sonic-2-CPZ-style silent-failure candidates. Either the recompiler's
# Duff's-device probe (probe_pc_idx_targets) didn't match, or the table
# really is a new pattern that needs new codegen support.
#
# Format: <jmp_addr>  in func <func>  base <base>  kind=<kind>[ targets=N]

$245AD6  in func $245ACA  base $053030  kind=static_target
$245AE6  in func $245ADC  base $052BB8  kind=static_target
$245B78  in func $245B68  base $053A06  kind=static_target
$245BCC  in func $245B7E  base $0529F8  kind=static_target
$245BFE  in func $245BFE  base $019240  kind=static_target
$245C1C  in func $245C04  base $019240  kind=static_target
$245C22  in func $245C22  base $053A06  kind=static_target
$245C60  in func $245C4E  base $0530BA  kind=static_target
$245C9E  in func $245C8C  base $0530BA  kind=static_target
$245CF8  in func $245CDE  base $019240  kind=static_target
$245CFE  in func $245CFE  base $019230  kind=static_target
$245D5A  in func $245D5A  base $019240  kind=static_target
$245D7A  in func $245D7A  base $019240  kind=static_target
$245D94  in func $245D8E  base $019230  kind=static_target
$245EE2  in func $245ECE  base $053106  kind=static_target
$245F64  in func $245F40  base $053106  kind=static_target
$245F8A  in func $245F70  base $053106  kind=static_target
$246012  in func $245FFE  base $053106  kind=static_target
$246096  in func $246070  base $019240  kind=static_target
$24609C  in func $24609C  base $019230  kind=static_target
$2460C0  in func $2460A8  base $019240  kind=static_target
$2460E4  in func $2460CE  base $0529F8  kind=static_target
$246132  in func $246120  base $052C9A  kind=static_target
$24616A  in func $246160  base $053A14  kind=static_target
$24617E  in func $246170  base $019240  kind=static_target
$2461C4  in func $2461AA  base $019240  kind=static_target
$2461D4  in func $2461D4  base $053A14  kind=static_target
$2461F6  in func $2461DA  base $0529F8  kind=static_target
$246238  in func $24622C  base $052C9A  kind=static_target
$246280  in func $246266  base $0529F8  kind=static_target
$24629E  in func $246294  base $053A14  kind=static_target
$2462B2  in func $2462A4  base $019240  kind=static_target
$2462D0  in func $2462C2  base $019240  kind=static_target
$2462F8  in func $2462E2  base $0529F8  kind=static_target
$246346  in func $246334  base $052C74  kind=static_target
$246378  in func $246372  base $053030  kind=static_target
$2463D8  in func $2463BC  base $019240  kind=static_target
$2463DE  in func $2463DE  base $019230  kind=static_target
$2464A4  in func $246486  base $001984  kind=static_target
$2464F2  in func $2464F2  base $053030  kind=static_target
$246530  in func $246530  base $053D14  kind=static_target
$24657A  in func $246574  base $053D14  kind=static_target
$2465A0  in func $24658E  base $0529F8  kind=static_target
$2465B8  in func $2465A6  base $0529F8  kind=static_target
$246614  in func $246608  base $019240  kind=static_target
$246630  in func $24661A  base $053A14  kind=static_target
$24665A  in func $246636  base $05311C  kind=static_target
$24667C  in func $24667C  base $05311C  kind=static_target
$246692  in func $246682  base $0529D4  kind=static_target
$24669E  in func $246698  base $053106  kind=static_target
$2466B8  in func $2466A4  base $053106  kind=static_target
$2466D0  in func $2466CC  base $0529D4  kind=static_target
$2466F6  in func $2466F6  base $053030  kind=static_target
$246714  in func $246714  base $052DBA  kind=static_target
$246744  in func $24672E  base $0529F8  kind=static_target
$24674E  in func $24674A  base $0529F8  kind=static_target
$246796  in func $246782  base $019240  kind=static_target
$2467C6  in func $2467BC  base $2467CA  kind=fallback_hybrid/offset_table
$246800  in func $2467D2  base $019240  kind=static_target
$24680C  in func $246806  base $019240  kind=static_target
$24687C  in func $24686C  base $246880  kind=fallback_hybrid/offset_table
$2468D4  in func $2468CE  base $0530AE  kind=static_target
$246906  in func $2468DA  base $0529F8  kind=static_target
$24691A  in func $24690C  base $0530AE  kind=static_target
$2469E0  in func $2469BE  base $053EC8  kind=static_target
$246A20  in func $246A00  base $0529F8  kind=static_target
$246A32  in func $246A26  base $0530AE  kind=static_target
$246A80  in func $246A68  base $0529F8  kind=static_target
$246A98  in func $246A92  base $0530AE  kind=static_target
$246ACC  in func $246AC8  base $0530AE  kind=static_target
$246AD8  in func $246AD2  base $0530AE  kind=static_target
$246B34  in func $246B26  base $0530AE  kind=static_target
$246B40  in func $246B3A  base $0530AE  kind=static_target
$246B5A  in func $246B46  base $019216  kind=static_target
$246B76  in func $246B6C  base $0529F8  kind=static_target
$246B90  in func $246B7C  base $053106  kind=static_target
$246BE8  in func $246BCE  base $0529F8  kind=static_target
$246C0E  in func $246C00  base $0530D0  kind=static_target
$246C4E  in func $246C42  base $053030  kind=static_target
$246C90  in func $246C90  base $053030  kind=static_target
$246CB8  in func $246CAC  base $05303E  kind=static_target
$246CD0  in func $246CBE  base $053A06  kind=static_target
$246CE0  in func $246CD6  base $246CE4  kind=fallback_hybrid/offset_table
$246D34  in func $246D28  base $0530AE  kind=static_target
$246D3A  in func $246D3A  base $019240  kind=static_target
$246DC4  in func $246DC4  base $053030  kind=static_target
$246DD8  in func $246DD2  base $053106  kind=static_target
$246E00  in func $246DDE  base $053A22  kind=static_target
$246F1E  in func $246EFC  base $0543E2  kind=static_target
$247130  in func $2470E6  base $053EC8  kind=static_target
$24715E  in func $247146  base $0530AE  kind=static_target
$2471E4  in func $2471E0  base $0529F8  kind=static_target
$24722E  in func $24720A  base $0529F8  kind=static_target
$2472EE  in func $2472EA  base $053030  kind=static_target
$247376  in func $247370  base $053030  kind=static_target
$2473B2  in func $247388  base $0529F8  kind=static_target
$2473E8  in func $2473BE  base $05441C  kind=static_target
$247424  in func $2473EE  base $052BB8  kind=static_target
$24746C  in func $247444  base $0019B6  kind=static_target
$2474A8  in func $24749E  base $019230  kind=static_target
$2474D4  in func $2474AE  base $019240  kind=static_target
$247508  in func $247504  base $0529F8  kind=static_target
$247540  in func $247540  base $053030  kind=static_target
$247560  in func $247556  base $052DBE  kind=static_target
$2475BE  in func $2475AC  base $053A22  kind=static_target
$2475E6  in func $2475C4  base $0530BA  kind=static_target
$24768C  in func $24768C  base $053030  kind=static_target
$247724  in func $24770C  base $0530AE  kind=static_target
$24773A  in func $247734  base $053A06  kind=static_target
$2477A8  in func $2477A8  base $0530AE  kind=static_target
$2477AE  in func $2477AE  base $019230  kind=static_target
$2477FE  in func $2477F8  base $019240  kind=static_target
$247828  in func $24781E  base $019240  kind=static_target
$24786C  in func $247858  base $019240  kind=static_target
$2478A2  in func $247888  base $019240  kind=static_target
$2478CE  in func $2478A8  base $019240  kind=static_target
$2479D2  in func $2479C4  base $0529F8  kind=static_target
$247ABC  in func $247A9C  base $0543E2  kind=static_target
$247D4A  in func $247D1E  base $0529F8  kind=static_target
$247DDC  in func $247DAA  base $053EC8  kind=static_target
$247E04  in func $247DF2  base $0530AE  kind=static_target
$247E56  in func $247E22  base $0529F8  kind=static_target
$247E62  in func $247E5C  base $053030  kind=static_target
$247E82  in func $247E82  base $053030  kind=static_target
$247F0A  in func $247F04  base $05303E  kind=static_target
$247F4A  in func $247F3A  base $053030  kind=static_target
$247FDE  in func $247FD2  base $053030  kind=static_target
$2480BE  in func $2480BA  base $0529F8  kind=static_target
$24812C  in func $248118  base $053030  kind=static_target
$248142  in func $248132  base $05317E  kind=static_target
$24816A  in func $248156  base $0529F8  kind=static_target
$2481C8  in func $2481C4  base $053030  kind=static_target
$2481E4  in func $2481E4  base $053030  kind=static_target
$2481F6  in func $2481F2  base $053030  kind=static_target
$24830E  in func $2482EE  base $0530AE  kind=static_target
$248314  in func $248314  base $053A06  kind=static_target
$248384  in func $248370  base $019240  kind=static_target
$24839C  in func $24838A  base $0530AE  kind=static_target
$248418  in func $2483E8  base $052BB8  kind=static_target
$248422  in func $24841E  base $052DBE  kind=static_target
$248460  in func $248444  base $052CF0  kind=static_target
$24847E  in func $248466  base $052DBA  kind=static_target
$248488  in func $248484  base $052DBE  kind=static_target
$2484C2  in func $2484C2  base $019240  kind=static_target
$248538  in func $248524  base $053106  kind=static_target
$248560  in func $248550  base $053106  kind=static_target
$248602  in func $2485BA  base $019240  kind=static_target
$248624  in func $248608  base $019240  kind=static_target
$24862A  in func $24862A  base $019230  kind=static_target
$2486D8  in func $2486D8  base $019230  kind=static_target
$24872C  in func $24872C  base $019230  kind=static_target
$248754  in func $248732  base $053A22  kind=static_target
$24877C  in func $24875A  base $053A22  kind=static_target
$248938  in func $248922  base $0529F8  kind=static_target
$248B2C  in func $248B12  base $0543E2  kind=static_target
$248D56  in func $248D56  base $0541F0  kind=static_target
$248D76  in func $248D64  base $0530AE  kind=static_target
$248DDE  in func $248DDA  base $0529F8  kind=static_target
$248DEA  in func $248DE4  base $053030  kind=static_target
$248E22  in func $248DF0  base $24655A  kind=static_target
$248E32  in func $248E26  base $053030  kind=static_target
$248ECE  in func $248EA8  base $24655A  kind=static_target
$248F42  in func $248F1E  base $053A22  kind=static_target
$248F5E  in func $248F48  base $019240  kind=static_target
$248F8A  in func $248F64  base $052BB8  kind=static_target
$248FD4  in func $248F90  base $053A14  kind=static_target
$248FF0  in func $248FDA  base $053196  kind=static_target
$249004  in func $249000  base $0529D8  kind=static_target
$24903E  in func $249036  base $052EA6  kind=static_target
$249056  in func $249044  base $0529F8  kind=static_target
$249070  in func $24905C  base $0542CE  kind=static_target
$24908E  in func $24908E  base $052F26  kind=static_target
$2490CA  in func $2490A0  base $019240  kind=static_target
$249124  in func $249124  base $052CEC  kind=static_target
$24914A  in func $24912A  base $0529F8  kind=static_target
$2491E8  in func $2491C6  base $019240  kind=static_target
$2491F4  in func $2491EE  base $053A14  kind=static_target
$24920A  in func $2491FA  base $019240  kind=static_target
$249222  in func $249210  base $053106  kind=static_target
$249282  in func $249272  base $052CEC  kind=static_target
$2492CA  in func $2492AC  base $053106  kind=static_target
$24931E  in func $2492F6  base $0529F8  kind=static_target
$249338  in func $249334  base $053D26  kind=static_target
$2493B2  in func $24939E  base $053106  kind=static_target
$2493DA  in func $2493CA  base $053106  kind=static_target
$249404  in func $2493F6  base $0530D0  kind=static_target
$24942C  in func $249418  base $052C9A  kind=static_target
$2494C0  in func $2494AA  base $053030  kind=static_target
$24953A  in func $249530  base $0529F8  kind=static_target
$249566  in func $249566  base $052EA6  kind=static_target
$249588  in func $24956C  base $053A06  kind=static_target
$2495A8  in func $2495A0  base $05316C  kind=static_target
$2495CE  in func $2495AE  base $0530AE  kind=static_target
$2495E8  in func $2495E8  base $019240  kind=static_target
$249638  in func $249638  base $053030  kind=static_target
$2496DA  in func $2496CC  base $019240  kind=static_target
$249706  in func $2496E0  base $019240  kind=static_target
$249716  in func $24970C  base $019230  kind=static_target
$249A94  in func $249A86  base $0543E2  kind=static_target
$249B1A  in func $249B16  base $000000  kind=dynamic_register
$249DEC  in func $249D9A  base $053EC8  kind=static_target
$249E14  in func $249E02  base $0530AE  kind=static_target
$249E78  in func $249E74  base $0529F8  kind=static_target
$249EDA  in func $249EDA  base $019216  kind=static_target
$249EEC  in func $249EE0  base $24655A  kind=static_target
$249F1E  in func $249F1E  base $019216  kind=static_target
$249F50  in func $249F4A  base $019216  kind=static_target
$249F62  in func $249F56  base $053030  kind=static_target
$249F94  in func $249F94  base $053030  kind=static_target
$24A050  in func $24A046  base $053D4A  kind=static_target
$24A06C  in func $24A06C  base $052AAC  kind=static_target
$24A0FC  in func $24A072  base $052BB8  kind=static_target
$24A10E  in func $24A102  base $052BB8  kind=static_target
$24A11A  in func $24A114  base $053030  kind=static_target
$24A132  in func $24A120  base $0530AE  kind=static_target
$24A1E4  in func $24A15A  base $0529F8  kind=static_target
$24A1EA  in func $24A1EA  base $053030  kind=static_target
$24A21A  in func $24A214  base $053030  kind=static_target
$24A234  in func $24A220  base $24655A  kind=static_target
$24A244  in func $24A238  base $053030  kind=static_target
$24A2B6  in func $24A2B0  base $05303E  kind=static_target
$24A2F0  in func $24A2F0  base $053030  kind=static_target
$24A312  in func $24A312  base $053D4A  kind=static_target
$24A332  in func $24A318  base $24655A  kind=static_target
$24A3BE  in func $24A396  base $24655A  kind=static_target
$24A3E0  in func $24A3C2  base $019216  kind=static_target
$24A43E  in func $24A412  base $0529F8  kind=static_target
$24A498  in func $24A486  base $0530AE  kind=static_target
$24A54E  in func $24A548  base $053030  kind=static_target
$24A56A  in func $24A56A  base $053030  kind=static_target
$24A5EC  in func $24A5BA  base $0529F8  kind=static_target
$24A5F8  in func $24A5F2  base $0473BE  kind=static_target
$24A634  in func $24A624  base $053140  kind=static_target
$24A65E  in func $24A65A  base $0529F8  kind=static_target
$24A6B8  in func $24A6A8  base $052C9A  kind=static_target
$24A6BE  in func $24A6BE  base $053A06  kind=static_target
$24A6D4  in func $24A6C4  base $05317E  kind=static_target
$24A72E  in func $24A726  base $052C9A  kind=static_target
$24A7A0  in func $24A776  base $0529F8  kind=static_target
$24A7D8  in func $24A7CE  base $0529F8  kind=static_target
$24A80E  in func $24A802  base $053030  kind=static_target
$24A83A  in func $24A834  base $053030  kind=static_target
$24A924  in func $24A910  base $053106  kind=static_target
$24A95A  in func $24A92A  base $052C9A  kind=static_target
$24A992  in func $24A978  base $019240  kind=static_target
$24A998  in func $24A998  base $053A06  kind=static_target
$24A9D8  in func $24A9C4  base $053030  kind=static_target
$24A9DE  in func $24A9DE  base $019230  kind=static_target
$24A9EE  in func $24A9E4  base $0529F8  kind=static_target
$24AA90  in func $24AA90  base $053A06  kind=static_target
$24AADE  in func $24AACA  base $053A06  kind=static_target
$24AAF6  in func $24AAE4  base $05317E  kind=static_target
$24AB18  in func $24AAFC  base $05317E  kind=static_target
$24AB26  in func $24AB1E  base $05317E  kind=static_target
$24AB38  in func $24AB2C  base $05317E  kind=static_target
$24AB4A  in func $24AB3E  base $05317E  kind=static_target
$24AB5C  in func $24AB50  base $05317E  kind=static_target
$24AB70  in func $24AB62  base $05317E  kind=static_target
$24ABB0  in func $24ABAC  base $0529F8  kind=static_target
$24ABD2  in func $24ABB6  base $05316C  kind=static_target
$24AC52  in func $24AC22  base $0530AE  kind=static_target
$24AC58  in func $24AC58  base $053A14  kind=static_target
$24AC78  in func $24AC72  base $0537A4  kind=static_target
$24ACBE  in func $24AC9A  base $019240  kind=static_target
$24ACCA  in func $24ACC4  base $019240  kind=static_target
$24ACDC  in func $24ACD0  base $019240  kind=static_target
$24ACE8  in func $24ACE2  base $053106  kind=static_target
$24AD1E  in func $24AD12  base $053A22  kind=static_target
$24AE52  in func $24AE4E  base $019C2E  kind=static_target
$24AE58  in func $24AE58  base $019230  kind=static_target
$24AE9E  in func $24AE94  base $019230  kind=static_target
$24B29A  in func $24B28C  base $0543E2  kind=static_target
$24B2D8  in func $24B2C8  base $0530AE  kind=static_target
$24B2E8  in func $24B2DE  base $053152  kind=static_target
$24B62E  in func $24B5DC  base $053EC8  kind=static_target
$24B672  in func $24B652  base $0530AE  kind=static_target
$24B6BC  in func $24B688  base $0529F8  kind=static_target
$24B6C8  in func $24B6C2  base $053030  kind=static_target
$24B6FC  in func $24B6F0  base $053030  kind=static_target
$24B748  in func $24B748  base $052DBA  kind=static_target
$24B76C  in func $24B74E  base $0529F8  kind=static_target
$24B79A  in func $24B79A  base $052DBA  kind=static_target
$24B7E4  in func $24B7B4  base $052BB8  kind=static_target
$24B80A  in func $24B7F0  base $0019B6  kind=static_target
$24B81E  in func $24B810  base $0530AE  kind=static_target
$24B84E  in func $24B842  base $052C74  kind=static_target
$24B872  in func $24B86C  base $052EA6  kind=static_target
$24BA2C  in func $24BA14  base $053A06  kind=static_target
$24BAE0  in func $24BADA  base $0115FE  kind=static_target
$24BAF4  in func $24BAF4  base $019230  kind=static_target
$24BB14  in func $24BAFA  base $0115FE  kind=static_target
$24BB2C  in func $24BB28  base $0115FE  kind=static_target
$24BB92  in func $24BB82  base $0530D0  kind=static_target
$24BBE0  in func $24BBC8  base $0530D0  kind=static_target
$24BC48  in func $24BC20  base $053A22  kind=static_target
$24BD4C  in func $24BD26  base $0543E2  kind=static_target
$24BD9C  in func $24BD8E  base $2529F8  kind=static_target
$24C00E  in func $24BFB8  base $053EC8  kind=static_target
$24C01C  in func $24C01C  base $0541F0  kind=static_target
$24C040  in func $24C02A  base $2530AE  kind=static_target
$24C09E  in func $24C092  base $252AAC  kind=static_target
$24C0AC  in func $24C0A2  base $253030  kind=static_target
$24C0F2  in func $24C0F2  base $053D54  kind=static_target
$24C17C  in func $24C17C  base $253030  kind=static_target
$24C198  in func $24C180  base $2529F8  kind=static_target
$24C23E  in func $24C212  base $2529F8  kind=static_target
$24C262  in func $24C242  base $052BB8  kind=static_target
$24C2AE  in func $24C268  base $052BB8  kind=static_target
$24C35E  in func $24C344  base $053A14  kind=static_target
$24C376  in func $24C364  base $2530AE  kind=static_target
$24C3E0  in func $24C3D2  base $25303E  kind=static_target
$24C438  in func $24C42C  base $252DBA  kind=static_target
$24C47E  in func $24C47C  base $053A22  kind=static_target
$24C4A8  in func $24C484  base $2530AE  kind=static_target
$24C51E  in func $24C506  base $253030  kind=static_target
$24C558  in func $24C544  base $252DBA  kind=static_target
$24C584  in func $24C578  base $253030  kind=static_target
$24C5D4  in func $24C5C8  base $252DBA  kind=static_target
$24C63C  in func $24C628  base $2530AE  kind=static_target
$24C6AC  in func $24C6A0  base $2530AE  kind=static_target
$24C6D4  in func $24C6B0  base $019240  kind=static_target
$24C736  in func $24C736  base $053A06  kind=static_target
$24C806  in func $24C7F8  base $0543E2  kind=static_target
$24C848  in func $24C83E  base $2529F8  kind=static_target
$24C87E  in func $24C866  base $253A22  kind=static_target
$24C986  in func $24C966  base $019240  kind=static_target
$24C9E8  in func $24C99E  base $2529F8  kind=static_target
$24C9EC  in func $24C9EC  base $0541CA  kind=static_target
$24CA34  in func $24CA34  base $253030  kind=static_target
$24CA54  in func $24CA48  base $2529F8  kind=static_target
$24CA74  in func $24CA58  base $2529F8  kind=static_target
$24CA8A  in func $24CA78  base $019C06  kind=static_target
$24CB02  in func $24CAFE  base $019C06  kind=static_target
$24CB16  in func $24CB08  base $253106  kind=static_target
$24CB26  in func $24CB22  base $2529D8  kind=static_target
$24CB4E  in func $24CB4E  base $253030  kind=static_target
$24CB9A  in func $24CB6E  base $019240  kind=static_target
$24CBA6  in func $24CBA0  base $019240  kind=static_target
$24CBBA  in func $24CBAC  base $253106  kind=static_target
$24CC02  in func $24CBFC  base $253030  kind=static_target
$24CC22  in func $24CC10  base $019240  kind=static_target
$24CC8A  in func $24CC8A  base $253030  kind=static_target
$24CCA6  in func $24CC8E  base $052AFE  kind=static_target
$24CCB2  in func $24CCAC  base $253030  kind=static_target
$24CD34  in func $24CD30  base $253030  kind=static_target
$24CE4E  in func $24CE42  base $019240  kind=static_target
$24CE68  in func $24CE54  base $253A22  kind=static_target
$24CE7E  in func $24CE6C  base $2530AE  kind=static_target
$24CEB8  in func $24CEA2  base $2529D8  kind=static_target
$24CF4C  in func $24CF46  base $253030  kind=static_target
$24CFD2  in func $24CFCE  base $25335A  kind=static_target
$24D05A  in func $24D056  base $25335A  kind=static_target
$24D06E  in func $24D05E  base $25335A  kind=static_target
$24D08E  in func $24D08E  base $253030  kind=static_target
$24D0A6  in func $24D09A  base $25335A  kind=static_target
$24D0F0  in func $24D0EC  base $25335A  kind=static_target
$24D116  in func $24D112  base $25335A  kind=static_target
$24D12A  in func $24D11A  base $25335A  kind=static_target
$24D162  in func $24D156  base $253030  kind=static_target
$24D16C  in func $24D166  base $253030  kind=static_target
$24D1BA  in func $24D1B0  base $2529D0  kind=static_target
$24D1D4  in func $24D1BE  base $019240  kind=static_target
$24D1DA  in func $24D1DA  base $019230  kind=static_target
$24D1EA  in func $24D1E0  base $01BA28  kind=static_target
$24D1FA  in func $24D1F0  base $01BA28  kind=static_target
$24D454  in func $24D436  base $2543E2  kind=static_target
$24D592  in func $24D580  base $2530AE  kind=static_target
$24D5FA  in func $24D5A2  base $2529F8  kind=static_target
$24D610  in func $24D610  base $253030  kind=static_target
$24D668  in func $24D65A  base $252AAC  kind=static_target
$24D672  in func $24D66C  base $253030  kind=static_target
$24D68C  in func $24D68C  base $253030  kind=static_target
$24D732  in func $24D732  base $019216  kind=static_target
$24D7C2  in func $24D7C2  base $019240  kind=static_target
$24D7DA  in func $24D7D0  base $019240  kind=static_target
$24D81A  in func $24D80E  base $019240  kind=static_target
$24D836  in func $24D820  base $019240  kind=static_target
$24D88A  in func $24D88A  base $019240  kind=static_target
$24D8CC  in func $24D8CC  base $019240  kind=static_target
$24D8E0  in func $24D8D2  base $019C06  kind=static_target
$24D952  in func $24D91E  base $019240  kind=static_target
$24D958  in func $24D958  base $019230  kind=static_target
$24D99C  in func $24D99C  base $2530AE  kind=static_target
$24DA02  in func $24D9FA  base $2530AE  kind=static_target
$24DA76  in func $24DA6E  base $253A06  kind=static_target
$24DBDA  in func $24DBC8  base $2530AE  kind=static_target
$24DC4A  in func $24DC46  base $2529F8  kind=static_target
$24DC54  in func $24DC4E  base $253030  kind=static_target
$24DD18  in func $24DD02  base $253030  kind=static_target
$24DD42  in func $24DD26  base $019240  kind=static_target
$24DD8A  in func $24DD64  base $2529F8  kind=static_target
$24DDAC  in func $24DD8E  base $0540AE  kind=static_target
$24DDC8  in func $24DDB2  base $052BB8  kind=static_target
$24DDFE  in func $24DDCE  base $053A14  kind=static_target
$24DE12  in func $24DE04  base $2530AE  kind=static_target
$24DE90  in func $24DE88  base $253A14  kind=static_target
$24DEA4  in func $24DEA4  base $253030  kind=static_target
$24DEC4  in func $24DEBE  base $253030  kind=static_target
$24DEEA  in func $24DEDA  base $25316C  kind=static_target
$24DF16  in func $24DF0C  base $252AAC  kind=static_target
$24DF60  in func $24DF48  base $253030  kind=static_target
$24DF7C  in func $24DF6C  base $253140  kind=static_target
$24E00E  in func $24E00A  base $019240  kind=static_target
$24E028  in func $24E014  base $019240  kind=static_target
$24E032  in func $24E02E  base $253106  kind=static_target
$24E07E  in func $24E05A  base $253A22  kind=static_target
$24E0A6  in func $24E082  base $253A22  kind=static_target
$24E104  in func $24E100  base $24E108  kind=fallback_hybrid/offset_table
$24E154  in func $24E12C  base $252C74  kind=static_target
$24E284  in func $24E27E  base $2543E2  kind=static_target
$24E40A  in func $24E3A6  base $253EC8  kind=static_target
$24E40E  in func $24E40E  base $019230  kind=static_target
$24E41C  in func $24E41C  base $0541F0  kind=static_target
$24E43C  in func $24E42A  base $2530AE  kind=static_target
$24E48A  in func $24E456  base $2529F8  kind=static_target
$24E494  in func $24E48E  base $253030  kind=static_target
$24E4B4  in func $24E4B4  base $253030  kind=static_target
$24E4E2  in func $24E4DE  base $253030  kind=static_target
$24E52A  in func $24E520  base $253030  kind=static_target
$24E568  in func $24E558  base $019216  kind=static_target
$24E5B2  in func $24E5AA  base $253F12  kind=static_target
$24E5D4  in func $24E5D4  base $253F12  kind=static_target
$24E5F4  in func $24E5F4  base $253030  kind=static_target
$24E658  in func $24E654  base $2529F8  kind=static_target
$24E67C  in func $24E67C  base $253F12  kind=static_target
$24E694  in func $24E680  base $25316C  kind=static_target
$24E6DC  in func $24E6CC  base $253030  kind=static_target
$24E6FA  in func $24E6EA  base $253196  kind=static_target
$24E762  in func $24E758  base $253030  kind=static_target
$24E78C  in func $24E786  base $253030  kind=static_target
$24E874  in func $24E874  base $253030  kind=static_target
$24E8CE  in func $24E8AE  base $253A22  kind=static_target
$24EB4E  in func $24EB36  base $2543E2  kind=static_target
$24ED4C  in func $24ECF6  base $253EC8  kind=static_target
$24ED58  in func $24ED58  base $2541F0  kind=static_target
$24ED76  in func $24ED64  base $2530AE  kind=static_target
$24EDBA  in func $24EDB6  base $2529F8  kind=static_target
$24EDC4  in func $24EDBE  base $253030  kind=static_target
$24EE08  in func $24EE02  base $253030  kind=static_target
$24EE60  in func $24EE3E  base $252BB8  kind=static_target
$24EE90  in func $24EE82  base $253030  kind=static_target
$24EEC8  in func $24EE9C  base $2529F8  kind=static_target
$24EF2C  in func $24EEF6  base $053A14  kind=static_target
$24EF46  in func $24EF32  base $253140  kind=static_target
$24EF54  in func $24EF50  base $2529D8  kind=static_target
$24EF80  in func $24EF80  base $253030  kind=static_target
$24EF94  in func $24EF84  base $252BB8  kind=static_target
$24EFB8  in func $24EF98  base $019240  kind=static_target
$24EFCC  in func $24EFC8  base $2529D8  kind=static_target
$24EFF8  in func $24EFF4  base $253030  kind=static_target
$24F02C  in func $24F028  base $253030  kind=static_target
$24F068  in func $24F038  base $019240  kind=static_target
$24F072  in func $24F06E  base $253152  kind=static_target
$24F08C  in func $24F080  base $2529F8  kind=static_target
$24F154  in func $24F154  base $2530BA  kind=static_target
$24F182  in func $24F182  base $2530BA  kind=static_target
$24F1AC  in func $24F19C  base $0115FE  kind=static_target
$24F1B2  in func $24F1B2  base $019230  kind=static_target
$24F1DC  in func $24F1B8  base $253A22  kind=static_target
$24F3A6  in func $24F3A6  base $2543E2  kind=static_target
$24F3B2  in func $24F3AA  base $253FF6  kind=static_target
$24F4AE  in func $24F49C  base $2530AE  kind=static_target
$24F4FC  in func $24F4BE  base $252AFE  kind=static_target
$24F500  in func $24F500  base $253030  kind=static_target
$24F526  in func $24F520  base $253030  kind=static_target
$24F56A  in func $24F566  base $253030  kind=static_target
$24F5D4  in func $24F5CE  base $252CEC  kind=static_target
$24F5E2  in func $24F5E2  base $0540FE  kind=static_target
$24F5FA  in func $24F5E8  base $253106  kind=static_target
$24F634  in func $24F634  base $252CEC  kind=static_target
$24F652  in func $24F63E  base $24F8E8  kind=static_target
$24F656  in func $24F656  base $24F91E  kind=static_target
$24F6B2  in func $24F6AA  base $253030  kind=static_target
$24F6E4  in func $24F6CA  base $253030  kind=static_target
$24F6EC  in func $24F6E8  base $05335A  kind=static_target
$24F75E  in func $24F74E  base $25335A  kind=static_target
$24F7D2  in func $24F7CA  base $253030  kind=static_target
$24F7E0  in func $24F7D6  base $019240  kind=static_target
$24F812  in func $24F80E  base $25335A  kind=static_target
$24F8E4  in func $24F8CC  base $2543E2  kind=static_target
$24F904  in func $24F904  base $2530AE  kind=static_target
$24F91A  in func $24F916  base $2530AE  kind=static_target
$24F926  in func $24F91E  base $2530AE  kind=static_target
$24F9E6  in func $24F9D4  base $2530AE  kind=static_target
$24FA52  in func $24FA34  base $252AAC  kind=static_target
$24FA56  in func $24FA56  base $253030  kind=static_target
$24FA6A  in func $24FA5A  base $253EC8  kind=static_target
$24FA84  in func $24FA6E  base $019216  kind=static_target
$24FA92  in func $24FA8A  base $019216  kind=static_target
$24FB2C  in func $24FB16  base $019240  kind=static_target
$24FB6E  in func $24FB6E  base $053A14  kind=static_target
$24FB8A  in func $24FB74  base $019240  kind=static_target
$24FBCA  in func $24FBB4  base $019240  kind=static_target
$24FBE0  in func $24FBD0  base $019240  kind=static_target
$24FBFC  in func $24FBE6  base $019240  kind=static_target
$24FC14  in func $24FC02  base $019240  kind=static_target
$24FC30  in func $24FC1A  base $019240  kind=static_target
$24FC48  in func $24FC36  base $019240  kind=static_target
$24FC52  in func $24FC4E  base $019230  kind=static_target
$24FC72  in func $24FC58  base $252AAC  kind=static_target
$24FC7E  in func $24FC76  base $2530AE  kind=static_target
$24FCAE  in func $24FCAE  base $2530AE  kind=static_target
